835,EX+：改·高營養食品的驗證
836,EX+：製作特殊性質星球建材
837,EX+：續·製作特殊性質星球建材
838,EX+：改·製作特殊性質星球建材
839, 當地調配潤滑油
840, 賢人麵包風味改善計劃
841, 開髮長期保存口糧
842, 新型酵母的試製
843, 培養食物的基本烹飪法研究
844, 支援水產品養殖
845, 開發耐候潤滑油
846, 續·賢人麵包風味改善計劃
847, 續·新型酵母的試製
848, 長期保存口糧的量產計劃
849, 培養食物的應用烹飪法研究
850, 續·支援水產品養殖
851, 疑似植物提取物的研究
852, 賢人麵包改善計劃
853, 耐候潤滑油的儲備生產
854, 確保探索據點用備用食品
855, 改良酵母的試製
856, 培養食物的改善烹飪法研究
857, 準備中期慰勞會
858, 支援稀有水產品養殖
859, 續·疑似植物提取物的研究
860,續·賢人麵包改善計劃
861,精密儀器用潤滑油的研究
862,耐候保存食品的開發
863,續·改良酵母的試製
864,續·支援稀有水產品養殖
865,EX：培養食物的自動烹飪法研究
866,EX：製作慰勞用甜點
867,EX：支援獲取喝咖啡時間
868,EX+：乳製品的長期保存化
869,EX+：栽培實驗成果物的利用
870,提供提升士氣用品
871,續·提供提升士氣用品
872,EX：製作慰勞會用甜品
873,EX：續·製作慰勞會用甜品
874,EX：改·製作慰勞會用甜品
875,開發緊急用食品
876,EX：開發通宵用食品
877,EX+：製作究極營養補充劑
878,EX+：探求完全營養食品
879,EX+：續·探求完全營養食品
880,EX+：改·探求完全營養食品
881, 基地周邊的地質調查
882, 漫遊車移動路線的驗證調查
883, 佩恩納星球的基礎資源調查
884, 玻璃工坊岩窟的地質調查
885, 採集耐熱素材
886, 採集水質改善素材
887, 素材獲取技術的實地驗證
888, 連續採集千花硝塊
889, 協助演習實踐調查
890, 採集通用玻璃素材
891,EX+：稀有素材的精選提取
892, 連續採集虹硝塊
893, 調配宇宙飛船用傳導材料
894, 採集精密加工用素材
895, 採集偏光鏡用素材
896,EX+：支援製作超屈折鏡頭
897,協助玻璃研磨部件的研究
898,EX：調配能量板基礎材料
899,選定採集青銅硝塊
900,採集合金素材
901,EX：調配通訊裝置部件
902, 蘇打石灰漂流周邊的地質調查
903, 採集稀有礦物
904, 連續採集偉晶岩
905, 調配鏡頭用驗證素材
906,蘇打石灰漂流周邊的精密地質調查
907,協助礦物分布調查
908,調配玻璃精煉素材
909,EX：提取煉金藥用精選材料
910,河底的精密地質調查
911, 採集建材用石材
912, 連續採集技術的實地驗證
913, 採集佩恩納天然石
914,協助熱收束石材的研究
915,EX：調配玻璃熔融器材
916,EX：調配傳導核素材
917,EX：膠囊深淵的地質調查
918,EX：調配高反射鏡素材
919,EX+：高地熱地帶的地質調查
920,EX+：調配耐熱精密部件
921,EX+：支援光學雜訊降低的研究
922,EX+：調配共振抑制部件
923, 基地周邊的植被調查
924, 漫遊車移動路線的驗證調查
925, 佩恩納星球的基礎資源調查
926, 千花台地的植被調查
927, 採集保溫素材
928, 採集水質改善素材
929, 素材獲取技術的實地驗證
930, 連續採集螺旋玻璃
931, 協助演習實踐調查
932, 採集通用玻璃素材
933,EX+：稀有素材的精選提取
934, 連續採集極小花木
935, 調配宇宙飛船用傳導材料
936, 採集精密加工用素材
937, 採集偏光鏡用素材
938,EX+：支援製作超薄型鏡頭
939,協助玻璃研磨部件的研究
940,EX：調配導光纖維基材
941,選定採集稀有傘葉
942,採集玻璃鑄塊素材
943,EX：調配通訊裝置部件
944, 彩虹階梯周邊的地質調查
945, 採集加工用玻璃纖維
946, 連續採集藍色刻面玻璃
947, 調配色玻璃用加工劑：藍色
948,彩虹階梯周邊的精密地質調查
949,協助疑似植物分布調查
950,調配玻璃精煉素材
951,EX：提取煉金藥用精選材料
952,石灰華台地的精密地質調查
953, 調配色玻璃用著色劑：紅色
954, 連續採集技術的實地驗證
955, 繁殖菌類的調查
956,協助熱收束玻璃材料的研究
957,EX：調配佩恩納玻璃精煉材料
958,EX：變異菌類的用途調查
959,EX：膠囊深淵的地質調查
960,EX：支援高乙太導體研究
961,EX+：高地熱地帶的地質調查
962,EX+：調配耐熱精密部件
963,EX+：支援光學雜訊降低的研究
964,EX+：調配共振抑制部件
965, 請求支援食用漁獲
966, 高效調配大型水產物
967, 歐珀森特路口周邊樣本調查
968, 大量調配支援食物
969, 歐珀森特路口周邊分布調查
970, 大型變異養殖物種的調查
971, 高效調配水產食物
972, 玻璃工坊基地西側分布調查
973, 請求調配魚貝糊用原料
974, 通用魚餌的獲取調查
975, 緊急大量調配支援食物
976, 支援獲取玻璃化淡水魚
977, 硅水環境下的持續觀察
978, 蘇打石灰漂流上游分布調查
979, 蘇打石灰漂流中游分布調查
980, 萬能臂活用的實地驗證
981, 流域的大型水產資源調查
982, 硝礫地帶的埋沒資源調查
983, 變異水產物的持續觀察
984, 玻璃化淡水魚的持續調查
985, 硝礫地帶的大型資源調查
986,養殖水產物的生長調查
987,星石魚餌活用的實地驗證
988,養殖環境下水中類精靈的調查
989,幻彩深淵的分布調查
990,水中玻璃資源的分布調查
991,EX：宇宙紅蟲活用的實地驗證
992,EX：河川流域的大型水產資源調查
993,EX：膠囊水潭的分布調查
994,EX+：硝礫地帶的大型資源調查
995,EX+：星石魚餌活用的實地驗證
996,支援水產資源精密鏡頭開發
997,高效調配高乙太傳導素材
998,EX：大型水產資源的獲取調查
999,EX：高效調配水產稀有資源
1000,EX：河川流域中的水中類精靈調查
1001,蘇打石灰漂流下游分布調查
1002,EX：泡沫深淵的分布調查
1003,EX+：熔化道漂流的分布調查
1004,EX+：硝礫地帶的沙海中類精靈調查
1005,EX+：大洞穴地帶的水中類精靈調查
1006,EX+：火山口地帶的熔融玻璃類精靈調查
1007, 製作配線修理工具
1008, 精製研究用變異植物樣本
1009, 製作除塵作業用具
1010, 製作驗證用避雷針零件
1011, 製作硬化園藝工具
1012, 製作吸氣機用噴嘴零件
1013, 製作更換用零件
1014, 製作除塵用罐
1015, 製作漫遊車修理用鈑金
1016, 製作更換用精密部件
1017, 製作高導雷性金屬材料
1018, 製作替代運輸材料
1019, 製作配線修理用手套
1020, 製作伐木用防護鞋
1021, 製作防塵面罩
1022, 製作修理用布料
1023, 製作腰包式工具袋
1024, 製作吸氣機用粉塵過濾器
1025, 製作配線修理用橡膠
1026, 製作驗證用蓄雷電池
1027, 製作防護塗層劑
1028, 烹飪溫熱的湯
1029, 製作更換作業用油
1030, 製作水質調查樣本
1031, 調配避雷針用材料
1032, 採集稀有玻璃資源
1033, 當地調配金屬材料
1034, 搬運通道的除草作業
1035, 砍伐硬化針狀植物
1036, 採集變異植物
1037, 調配湯料原料
1038, 調配油提取用水產物
1039, 調查捕獲水中類精靈
1040,
1041,
1042,
1043,
1044,
1045,
1046,
1047,
1048,
1049,
1050,
1051,
1052,
1053,
1054,
1055,
1056,
1057,
1058,
1059,
1060,
1061,
1062,
1063,
1064,
1065,
1066,
1067,
1068,
1069,
1070,
1071,
1072,
